package_name,sticker_name,thumbnail_resource_id,preview_resource_id,preview_resource_width,preview_resource_height,capture_resource_id,text1_left,text1_top,tex1t_width,text1_height,text1_is_editable,text1_is_vertical,text1_default_text,text1_type,text1_font_size,text1_font,text1_color,text1_h_align,text1_v_align,text2_left,text2_top,text2_width,text2_height,text2_is_editable,text2_is_vertical,text2_default_text,text2_type,text2_font_size,text2_font,text2_color,text2_h_align,text2_v_align,description,sub_order
com.samsung.android.app.camera.sticker.stamp.preload,itistimetotravel,2131231786,2131231787,120,120,2131231788,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,It's time to travel written to form boat on water,29
com.samsung.android.app.camera.sticker.stamp.preload,itsautumn,2131231789,2131231790,120,120,2131231791,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,It's autumn written inside wreath,30
com.samsung.android.app.camera.sticker.stamp.preload,kissme,2131231792,2131231793,120,120,2131231794,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Kiss me written below set of lips,31
com.samsung.android.app.camera.sticker.stamp.preload,letsgo,2131231797,2131231798,120,60,2131231799,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Let's go written in jagged font,32
com.samsung.android.app.camera.sticker.stamp.preload,marryme,2131231800,2131231801,120,120,2131231802,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Marry me written in front of diamond ring,33
com.samsung.android.app.camera.sticker.stamp.preload,merrychristmas,2131231803,2131231804,120,120,2131231805,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Merry Christmas written in front of tree with Best wishes on banner below,34
com.samsung.android.app.camera.sticker.stamp.preload,missyou,2131231806,2131231807,120,60,2131231808,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Miss you written with M forming top of heart,35
com.samsung.android.app.camera.sticker.stamp.preload,ohmygod,2131231833,2131231834,120,120,2131231835,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Oh my god with my god written in front of huge oh,36
com.samsung.android.app.camera.sticker.stamp.preload,partyon,2131231836,2131231837,120,120,2131231838,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Party on written with a C D as the O,37
com.samsung.android.app.camera.sticker.stamp.preload,peacelove,2131231839,2131231840,120,120,2131231841,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Peace and love written above and below heart shaped peace sign,38
com.samsung.android.app.camera.sticker.stamp.preload,rockroll,2131231972,2131231973,120,120,2131231974,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Rock and roll written under rock horns hand gesture,39
com.samsung.android.app.camera.sticker.stamp.preload,seeyou,2131231981,2131231982,120,120,2131231983,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,See you written within laurel wreath,40
com.samsung.android.app.camera.sticker.stamp.preload,shopping,2131232199,2131232200,120,120,2131232201,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Shopping written on banner in front of star,41
com.samsung.android.app.camera.sticker.stamp.preload,sofresh,2131232204,2131232205,120,60,2131232206,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,So fresh written on stamp,42
com.samsung.android.app.camera.sticker.stamp.preload,sorry,2131232207,2131232208,120,60,2131232209,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Sorry underlined,43
com.samsung.android.app.camera.sticker.stamp.preload,spring,2131232211,2131232212,120,120,2131232213,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Spring written within laurels,44
com.samsung.android.app.camera.sticker.stamp.preload,summertime,2131232224,2131232225,120,60,2131232226,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Summer time in handwriting,45
com.samsung.android.app.camera.sticker.stamp.preload,thanku,2131232228,2131232229,120,60,2131232230,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Thank you on banner,46
com.samsung.android.app.camera.sticker.stamp.preload,together,2131232256,2131232257,120,60,2131232258,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Together written in skinny font,47
com.samsung.android.app.camera.sticker.stamp.preload,vacation,2131232286,2131232287,120,60,2131232288,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Vacation written in flowing handwriting,48
com.samsung.android.app.camera.sticker.stamp.preload,wedding,2131232317,2131232318,120,120,2131232319,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Wedding written above laurels,49
com.samsung.android.app.camera.sticker.stamp.preload,welcome,2131232320,2131232321,120,60,2131232322,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Welcome written in thickly outlined font,50
com.samsung.android.app.camera.sticker.stamp.preload,whatsup,2131232323,2131232324,120,120,2131232325,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,What's up written in front of circle,51
com.samsung.android.app.camera.sticker.stamp.preload,winter,2131232326,2131232327,120,120,2131232328,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Winter written under snowman,52
com.samsung.android.app.camera.sticker.stamp.preload,youandi,2131232329,2131232330,120,120,2131232331,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,You and I written in front of polka dotted heart,53
