id,user_text,url,number_of_hits,number_of_misses
d1d5459e-4f2c-4037-a293-35617930f7fd,in,https://www.google.com/search?q=instagram&oq=in&aqs=chrome.2.69i57j46i131i433j0i131i433j46i199i291i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
19cefe3b-32de-45c7-89de-c5823a8fbcb2,in,https://www.google.com/search?gs_ssp=eJzj4tDP1TcwrjK0VGA0YHRg8GLOLCoGACqRBFI&q=irs&oq=in&aqs=chrome.3.69i57j46i131i433j0i131i433j46i199i291i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
54ddc745-3043-43a4-9a22-1068ae6decae,in,"https://hotels.tmobiletravel.com/details?id=1485984&region=34790&query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.689454&longitude=-78.881515&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&dAvePrice=192",0,1
2fb2d9d4-edc8-47a7-ba9a-f52fe88a0b03,in,https://www.google.com/search?q=in&oq=in&aqs=chrome..69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
1ecbdd83-2f90-4031-83a6-fda364796330,in,https://www.google.com/search?gs_ssp=eJzj4tDP1TdIKTbKM2D0EsjMS0ktSAUSecmpCimJlQB9xwlQ&q=independence+day&oq=in&aqs=chrome.1.69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
44a2f151-5e87-48aa-bdfe-38ea55ef3082,in,https://www.google.com/search?q=instagram&oq=in&aqs=chrome.2.69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
bf46a4bc-2011-412d-98af-477b12b15bf1,in,https://www.google.com/search?q=indeed&oq=in&aqs=chrome.3.69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
36746669-970d-4baf-b2de-34dc096725fa,in,https://www.google.com/search?q=instacart&oq=in&aqs=chrome.4.69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
2012e1db-e37f-4a96-b93b-b4c626b7639e,int,https://www.google.com/search?q=int&oq=int&aqs=chrome..69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
f4a2d641-3dd2-47ff-b31a-42e572e20fae,int,https://www.google.com/search?gs_ssp=eJzj4tDP1TdIKTbKM2D0EsjMS0ktSAUSecmpCimJlQB9xwlQ&q=independence+day&oq=int&aqs=chrome.1.69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
9d2affb5-470a-4788-aa7c-c63caece8915,int,https://www.google.com/search?q=instagram&oq=int&aqs=chrome.2.69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
25071a7e-679f-42c0-81eb-8abc7cc33455,int,https://www.google.com/search?q=indeed&oq=int&aqs=chrome.3.69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
ab239da8-98a0-4349-bc80-3d5af1298e4a,int,https://www.google.com/search?q=instacart&oq=in&aqs=chrome.4.69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
8a4a30ac-94f9-4110-9c6e-44ffbfc6327e,int,https://www.google.com/search?q=internet+speed+test&oq=int&aqs=chrome.4.69i57j46i131i433j0i131i433j0i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
862018f6-0716-4174-b8e0-9c8ffcd4cf5f,int,https://www.google.com/search?q=int&oq=int&aqs=chrome..69i57j0i433l2j0j46i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
e9d93088-02ab-49df-94d8-7a6beb4c3d91,int,https://www.google.com/search?q=internet+speed+test&oq=int&aqs=chrome.1.69i57j0i433l2j0j46i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
9c38fe12-393d-497e-bea9-da96d769a87e,int,https://www.google.com/search?q=intermittent+fasting&oq=int&aqs=chrome.2.69i57j0i433l2j0j46i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
516772ed-e1ff-4967-903a-57e179684de4,int,https://www.google.com/search?q=internet&oq=int&aqs=chrome.3.69i57j0i433l2j0j46i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
63742e6e-a9fd-45cf-b18a-15ea0ed5e95f,int,https://www.google.com/search?gs_ssp=eJzj4tTP1TdIy04zsjBg9OLJzCtJLSouSc3JSSwCAGHDCFA&q=interstellar&oq=int&aqs=chrome.4.69i57j0i433l2j0j46i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
28d09467-61af-4e1b-aae1-f0763a2dc60e,inte,https://www.google.com/search?q=inte&oq=inte&aqs=chrome..69i57j0i433l2j0j46i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0ad77053-0a9a-4da9-8f76-29d13075c38a,inte,https://www.google.com/search?q=internet+speed+test&oq=inte&aqs=chrome.1.69i57j0i433l2j0j46i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
932d7cae-a185-48fc-8826-551d1e523ead,inte,https://www.google.com/search?q=intermittent+fasting&oq=inte&aqs=chrome.2.69i57j0i433l2j0j46i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
f15f139e-9e65-4ef7-9789-567807182497,inte,https://www.google.com/search?q=internet&oq=inte&aqs=chrome.3.69i57j0i433l2j0j46i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
870b1dab-5ef8-4505-aaf8-c81e7130713a,inte,https://www.google.com/search?gs_ssp=eJzj4tTP1TdIy04zsjBg9OLJzCtJLSouSc3JSSwCAGHDCFA&q=interstellar&oq=inte&aqs=chrome.4.69i57j0i433l2j0j46i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0221b7c2-b362-4acd-8d02-1727d712bfb7,inte,https://www.google.com/search?q=inte&oq=inte&aqs=chrome..69i57j0i433l2j0j0i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
51785ff5-51ee-4884-8b73-825f86c87c13,inte,https://www.google.com/search?q=internet+speed+test&oq=inte&aqs=chrome.1.69i57j0i433l2j0j0i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0eaf7f53-932f-40df-83df-60bbf2d32220,inte,https://www.google.com/search?q=intermittent+fasting&oq=inte&aqs=chrome.2.69i57j0i433l2j0j0i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
c75b7328-a751-4185-b879-3d466a221c15,inte,https://www.google.com/search?q=internet&oq=inte&aqs=chrome.3.69i57j0i433l2j0j0i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
35d55367-af8a-46b4-9929-df8f5b2e0b46,inte,https://www.google.com/search?q=intersex&oq=inte&aqs=chrome.4.69i57j0i433l2j0j0i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
f8d35070-e600-4cb0-8319-27074af0fa7b,inter,https://www.google.com/search?q=inter&oq=inter&aqs=chrome..69i57j0i433l2j0j0i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
6e48be86-d350-4ac9-b9e3-fec6c5cf35b2,inter,https://www.google.com/search?q=internet+speed+test&oq=inter&aqs=chrome.1.69i57j0i433l2j0j0i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
d34d287e-551c-4720-be15-5ec6bbd5c7e3,inter,https://www.google.com/search?q=intermittent+fasting&oq=inter&aqs=chrome.2.69i57j0i433l2j0j0i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
ce96bc93-80e1-43f4-add4-df6d44e3c6f8,inter,https://www.google.com/search?q=internet&oq=inter&aqs=chrome.3.69i57j0i433l2j0j0i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
c956607b-9970-4e41-8763-4b1f5d125b71,inter,https://www.google.com/search?q=intersex&oq=inter&aqs=chrome.4.69i57j0i433l2j0j0i433&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
9936ad86-3097-4e79-891f-e74334968d38,interesting ,https://www.google.com/search?q=interesting&oq=interesting+&aqs=chrome..69i57j0i10i433l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
50b4e427-d096-4d2f-b373-0cd77525ce2b,interesting ,https://www.google.com/search?q=interest+rates&oq=interesting+&aqs=chrome.1.69i57j0i10i433l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
bd4b76f0-bfa8-46c1-8449-788fd8381197,interesting ,https://www.google.com/search?q=interest&oq=interesting+&aqs=chrome.2.69i57j0i10i433l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
22bed597-fed6-4f85-a05e-208ff8779448,interesting ,https://www.google.com/search?q=interest+calculator&oq=interesting+&aqs=chrome.3.69i57j0i10i433l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
68b9fa0b-32d4-4ef2-979f-ba7a14b2ad24,interesting ,https://www.google.com/search?q=interested&oq=interesting+&aqs=chrome.4.69i57j0i10i433l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
40897cb2-461d-4236-a605-57b3109050c4,interesting ,https://www.google.com/search?q=interesting&oq=interesting+&aqs=chrome..69i57j0i433j0j0i433j0&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
d68c5544-135d-4c9c-afe9-5811164b61a8,interesting ,https://www.google.com/search?q=interesting+facts&oq=interesting+&aqs=chrome.1.69i57j0i433j0j0i433j0&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
f62fbb57-8e56-4e9c-b99b-1d846ee82eb2,interesting ,https://www.google.com/search?q=interesting+questions+to+ask&oq=interesting+&aqs=chrome.2.69i57j0i433j0j0i433j0&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
16ea33ca-0924-4969-aeae-b3f2e10e2399,interesting ,https://www.google.com/search?q=interesting+synonym&oq=interesting+&aqs=chrome.3.69i57j0i433j0j0i433j0&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
90b99b81-434f-4286-8558-877e97d09929,interesting ,https://www.google.com/search?q=interesting+facts+about+me&oq=interesting+&aqs=chrome.4.69i57j0i433j0j0i433j0&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0e50823a-abfa-441f-baee-3d4e9cfc8ca6,interesting c,https://www.google.com/search?q=interesting+c&oq=interesting+c&aqs=chrome..69i57j0i433j0j0i433j0&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
a7444b99-8d98-405d-9218-d84794b71773,interesting c,https://www.google.com/search?q=interesting+facts&oq=interesting+c&aqs=chrome.1.69i57j0i433j0j0i433j0&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0c39507c-749b-4ae0-b3fe-9b4445505d78,interesting c,https://www.google.com/search?q=interesting+questions+to+ask&oq=interesting+c&aqs=chrome.2.69i57j0i433j0j0i433j0&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
e5a85133-cc6d-41b5-804a-63723baf51e7,interesting c,https://www.google.com/search?q=interesting+synonym&oq=interesting+c&aqs=chrome.3.69i57j0i433j0j0i433j0&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
ff31e2c5-9ad0-4b40-aef7-7492d6adcc59,interesting c,https://www.google.com/search?q=interesting+facts+about+me&oq=interesting+c&aqs=chrome.4.69i57j0i433j0j0i433j0&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
72f6fb1a-f6a4-44ad-97e7-edadc919b59e,interesting c,https://www.google.com/search?q=interesting+c&oq=interesting+c&aqs=chrome..69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0955f683-6bbe-41e1-8c8e-223f41449293,interesting c,https://www.google.com/search?q=interesting+conversation+starters&oq=interesting+c&aqs=chrome.1.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
fa58e9c2-7c5a-41f6-a045-52ce7ea7ab6b,interesting c,https://www.google.com/search?q=interesting+conversation+topics&oq=interesting+c&aqs=chrome.2.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
b94c3921-6e7c-4456-888b-f2779b44d935,interesting c,https://www.google.com/search?q=interesting+chicken+breast+recipes&oq=interesting+c&aqs=chrome.3.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
c78c7401-37c6-4244-b965-3203f2fd4e26,interesting c,https://www.google.com/search?q=interesting+careers&oq=interesting+c&aqs=chrome.4.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
3dd21a41-dbea-454b-a0c1-2a51f9f04b0d,interesting ca,https://www.google.com/search?q=interesting+ca&oq=interesting+ca&aqs=chrome..69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
e02729d9-ac11-40f1-acea-6916cafa3e48,interesting ca,https://www.google.com/search?q=interesting+conversation+starters&oq=interesting+ca&aqs=chrome.1.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
4b1e4b29-0573-45b9-8fb9-a8cc72a73a84,interesting ca,https://www.google.com/search?q=interesting+conversation+topics&oq=interesting+ca&aqs=chrome.2.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
7fecb487-03ec-4867-bd3c-ab57522714f3,interesting ca,https://www.google.com/search?q=interesting+chicken+breast+recipes&oq=interesting+ca&aqs=chrome.3.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
5a730622-9d25-4560-98be-8a2f2b168231,interesting ca,https://www.google.com/search?q=interesting+careers&oq=interesting+ca&aqs=chrome.4.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
1f71bc67-ff2f-49da-bd0c-9ad7304fc066,interesting car,https://www.google.com/search?q=interesting+car&oq=interesting+car&aqs=chrome..69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
002f3527-2510-4f06-b4f4-83faef362e67,interesting car,https://www.google.com/search?q=interesting+conversation+starters&oq=interesting+car&aqs=chrome.1.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
b615a53e-c57d-4049-8af1-8c3a22388a54,interesting car,https://www.google.com/search?q=interesting+conversation+topics&oq=interesting+car&aqs=chrome.2.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0fdb19bb-eb6c-4b4e-95d0-917f3e39fee1,interesting car,https://www.google.com/search?q=interesting+chicken+breast+recipes&oq=interesting+car&aqs=chrome.3.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
b3c598b1-01ee-4daa-82f4-4f69e03e7af6,interesting car,https://www.google.com/search?q=interesting+careers&oq=interesting+car&aqs=chrome.4.69i57j0i433l2j0l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
6648aa67-2aec-4f1b-bc74-2254d9fae8c9,interesting car,https://www.google.com/search?q=interesting+car&oq=interesting+car&aqs=chrome..69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
670b8c9b-d20e-4be0-a8ff-4b8f7362a8c4,interesting car,https://www.google.com/search?q=interesting+careers&oq=interesting+car&aqs=chrome.1.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
9c91e27e-d184-4765-a2f6-dfc681fc4236,interesting car,https://www.google.com/search?q=interesting+careers+that+pay+well&oq=interesting+car&aqs=chrome.2.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
dc284cc9-e2c7-4c60-ad84-99a5844db0e0,interesting car,https://www.google.com/search?q=interesting+carbon+compounds&oq=interesting+car&aqs=chrome.3.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
22135f24-aad9-4ec4-b47e-cd4bc0de858c,interesting car,https://www.google.com/search?q=interesting+cars&oq=interesting+car&aqs=chrome.4.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
4d0bc2bc-8568-44dc-bec7-a3e504da4266,interesting car ,https://www.google.com/search?q=interesting+car&oq=interesting+car+&aqs=chrome..69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
41747233-d81c-4860-838d-b394c11a9695,interesting car ,https://www.google.com/search?q=interesting+careers&oq=interesting+car+&aqs=chrome.1.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
6fadc67e-10d8-473b-85c7-dd3cb4eef8c7,interesting car ,https://www.google.com/search?q=interesting+careers+that+pay+well&oq=interesting+car+&aqs=chrome.2.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
dff8d5a1-5b2a-4443-8bb9-a74676ac2949,interesting car ,https://www.google.com/search?q=interesting+carbon+compounds&oq=interesting+car+&aqs=chrome.3.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
3c6d3ddc-7d5b-4e91-a5fe-40bb1c958c9a,interesting car ,https://www.google.com/search?q=interesting+cars&oq=interesting+car+&aqs=chrome.4.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
00d73a63-8f0a-4d75-899c-d45d6b7b91a7,interesting car ,https://www.google.com/search?q=interesting+car+facts&oq=interesting+car+&aqs=chrome.1.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0323fb36-0eb9-44bf-acad-2a0ffabe14f8,interesting car ,https://www.google.com/search?q=interesting+car+questions&oq=interesting+car+&aqs=chrome.2.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
90444807-8244-4db2-8376-f15d1aa10a8f,interesting car ,https://www.google.com/search?q=interesting+car+colors&oq=interesting+car+&aqs=chrome.3.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
781d6132-393f-424c-b3eb-12123fe4e33d,interesting car ,https://www.google.com/search?q=interesting+car+names&oq=interesting+car+&aqs=chrome.4.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
cde860e6-6a29-44eb-a236-4f1d6d8fee9c,interesting car a,https://www.google.com/search?q=interesting+car+a&oq=interesting+car+a&aqs=chrome..69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
ca910508-a953-4237-bdb4-22b9877d3fed,interesting car a,https://www.google.com/search?q=interesting+car+facts&oq=interesting+car+a&aqs=chrome.1.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
9eac8f48-0c4b-425e-a160-e01eefb60a72,interesting car a,https://www.google.com/search?q=interesting+car+questions&oq=interesting+car+a&aqs=chrome.2.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
062bc07a-833d-43a0-996c-93651f1055d3,interesting car a,https://www.google.com/search?q=interesting+car+colors&oq=interesting+car+a&aqs=chrome.3.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
41cc10fd-904a-4e54-a020-b823a7cf13eb,interesting car a,https://www.google.com/search?q=interesting+car+names&oq=interesting+car+a&aqs=chrome.4.69i57j0l4&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
2661b55e-0352-42b9-aee3-6f531b179c94,interesting car a,https://www.google.com/search?q=interesting+car+a&oq=interesting+car+a&aqs=chrome..69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
20825393-64cf-4a39-a30d-17e3be0a1783,interesting car a,https://www.google.com/search?q=interesting+car+accessories&oq=interesting+car+a&aqs=chrome.1.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
12fff046-f354-490c-a28e-a88e2020ba19,interesting car a,https://www.google.com/search?q=interesting+car+articles&oq=interesting+car+a&aqs=chrome.2.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0629a402-836f-4bd0-94a6-64f064f61ab8,interesting car a,https://www.google.com/search?q=interesting+car+accident+articles&oq=interesting+car+a&aqs=chrome.3.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
55791894-c3b0-4bee-b918-eaae2c6ddfd4,interesting car a,https://www.google.com/search?q=interesting+cat+articles+2019&oq=interesting+car+a&aqs=chrome.4.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
68b1a416-ce7e-4c70-a927-dcabc084d50a,interesting car ap,https://www.google.com/search?q=interesting+car+ap&oq=interesting+car+ap&aqs=chrome..69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
