type,word,wordgroup,wordvalue,flags,CultureId,numericvalue
1,跟住 落嚟,1,2,512,4,0
1,接 落嚟,1,2,512,4,0
1,前个,1,1,0,4,0
1,之前嘅,1,1,0,4,0
1,之前个,1,1,0,4,0
1,之前 嘅,1,1,0,4,0
1,之前 个,1,1,0,4,0
1,琴,1,1,0,4,0
1,寻,1,1,0,4,0
1,這個,1,3,0,4,0
1,呢個,1,3,0,4,0
1,這,1,3,0,4,0
1,呢,1,3,0,4,0
1,呢 一,1,3,0,4,0
1,這 一,1,3,0,4,0
1,這 一個,1,3,0,4,0
1,呢 一個,1,3,0,4,0
1,下 一個,1,2,0,4,0
1,下 個,1,2,0,4,0
1,來,1,2,0,4,0
1,黎,1,2,0,4,0
1,上 一個,1,1,0,4,0
1,上 個,1,1,0,4,0
1,尋,1,1,0,4,0
1,下 下 個,1,75,1024,4,0
1,這 個,1,3,0,4,0
1,這 一 個,1,3,0,4,0
1,下 一 個,1,2,0,4,0
1,後,1,2,0,4,0
1,上 一 個,1,1,0,4,0
1,前 一,1,1,0,4,0
1,下 兩 個,1,75,1024,4,0
1,过,7,73,0,4,0
1,差,7,74,0,4,0
1,過,7,73,0,4,0
1,再,7,73,0,4,0
1,3 刻,11,52,0,4,0
1,3 个字,11,50,0,4,0
1,6 个字,11,51,0,4,0
1,9 个字,11,52,0,4,0
1,3 个 字,11,50,0,4,0
1,6 个 字,11,51,0,4,0
1,9 个 字,11,52,0,4,0
1,3 個字,11,52,0,4,0
1,四分之一,11,50,0,4,0
1,二分之一,11,51,0,4,0
1,3 刻鐘,11,52,0,4,0
1,四分之三,11,52,0,4,0
1,今晚,6,21,0,4,0
1,今夜,6,21,0,4,0
1,今天晚上,6,21,0,4,0
1,今天 晚上,6,21,0,4,0
1,今日晚黑,6,21,0,4,0
1,今日 晏啲 嘅 时候,6,21,0,4,0
1,今日 晚上,6,21,0,4,0
1,今日 晚 黑,6,21,0,4,0
1,今天 晚一點 的 時候,6,21,0,4,0
1,分,2,64,0,4,0
1,分钟,2,64,0,4,0
1,个 分,2,64,64,4,0
1,小时,2,65,0,4,0
1,个小时,2,65,0,4,0
1,个 小时,2,65,64,4,0
1,一个 小时,2,65,64,4,0
1,秒,2,41,0,4,0
1,秒钟,2,41,0,4,0
1,个 秒,2,41,64,4,0
1,个 字,2,64,64,4,0
1,钟,2,64,0,4,0
1,钟头,2,65,0,4,0
1,个 钟头,2,65,64,4,0
1,一个 钟头,2,65,64,4,0
1,个钟,2,65,64,4,0
1,个 钟,2,65,64,4,0
1,分鐘,2,64,0,4,0
1,個 分,2,64,64,4,0
1,小時,2,65,0,4,0
1,鐘,2,65,0,4,0
1,鐘頭,2,65,0,4,0
1,個 鐘頭,2,65,64,4,0
1,一個 鐘頭,2,65,64,4,0
1,個鐘,2,65,64,4,0
1,秒鐘,2,41,0,4,0
1,個 秒,2,41,64,4,0
1,個 小時,2,65,64,4,0
1,一個 小時,2,65,64,4,0
1,傍晚,4,17,0,4,0
1,早上,4,15,0,4,0
1,上午,4,15,0,4,0
1,凌晨,4,15,0,4,0
1,今早,4,15,0,4,0
1,夜里,4,18,0,4,0
1,夜,4,18,0,4,0
1,晚,4,18,0,4,0
1,晚上,4,18,0,4,0
1,夜晚,4,18,0,4,0
1,下午,4,16,0,4,0
1,上昼,4,15,0,4,0
1,上 昼,4,15,0,4,0
1,今朝早,4,15,0,4,0
1,今 朝早,4,15,0,4,0
1,晏昼,4,16,0,4,0
1,晏 昼,4,16,0,4,0
1,挨晚,4,17,0,4,0
1,朝早,4,15,0,4,0
1,今朝,4,15,0,4,0
1,上 晝,4,15,0,4,0
1,晚黑,4,18,0,4,0
1,晏晝,4,16,0,4,0
1,黃昏,4,17,0,4,0
1,清晨,4,15,0,4,0
1,今 早,4,15,0,4,0
1,夜 裡,4,18,0,4,0
1,夜 晚,4,18,0,4,0
1,午後,4,16,0,4,0
1,整天,4,72,0,4,0
1,一整天,4,72,0,4,0
1,一 整天,4,72,0,4,0
1,全天,4,72,0,4,0
1,全 天,4,72,0,4,0
1,全日,4,72,0,4,0
1,一整日,4,72,0,4,0
1,整日,4,72,0,4,0
1,成日,4,72,0,4,0
1,一 整 日,4,72,0,4,0
1,一 天,4,72,0,4,0
1,早饭,4,53,0,4,0
1,早餐,4,53,0,4,0
1,早午餐,4,54,0,4,0
1,早午饭,4,54,0,4,0
1,午饭,4,55,0,4,0
1,午餐,4,55,0,4,0
1,中午饭,4,55,0,4,0
1,晚饭,4,56,0,4,0
1,晚餐,4,56,0,4,0
1,早飯,4,53,0,4,0
1,早午飯,4,54,0,4,0
1,brunch,4,54,0,4,0
1,lunch,4,55,0,4,0
1,中午飯,4,55,0,4,0
1,晚飯,4,56,0,4,0
1,早 飯,4,53,0,4,0
1,早 點,4,53,0,4,0
1,早午 飯,4,54,0,4,0
1,午 飯,4,55,0,4,0
1,中餐,4,55,0,4,0
1,中午 飯,4,55,0,4,0
1,晚 飯,4,56,0,4,0
1,宵夜,4,56,0,4,0
1,昨天,5,20,0,4,0
1,昨日,5,20,0,4,0
1,昨个,5,20,0,4,0
1,前一天,5,20,512,4,0
1,前 一天,5,20,512,4,0
1,明天,5,19,0,4,0
1,明日,5,19,0,4,0
1,明个,5,19,0,4,0
1,2. 日,5,19,512,4,0
1,第二日,5,19,512,4,0
1,晚一天,5,19,512,4,0
1,晚 一天,5,19,512,4,0
1,下一天,5,19,512,4,0
1,下 一天,5,19,512,4,0
1,接下来一天,5,19,512,4,0
1,接下来 一天,5,19,512,4,0
1,琴日,5,20,0,4,0
1,琴日 个,5,20,0,4,0
1,寻日 个,5,20,0,4,0
1,寻日,5,20,0,4,0
1,前一日,5,20,512,4,0
1,前 一日,5,20,512,4,0
1,听日,5,19,0,4,0
1,第日,5,20,512,4,0
1,迟一日,5,19,512,4,0
1,迟 一日,5,19,512,4,0
1,下一日,5,19,512,4,0
1,下 一日,5,19,512,4,0
1,接落嚟果日,5,19,512,4,0
1,接落嚟 果日,5,19,512,4,0
1,跟住落嚟果日,5,19,512,4,0
1,跟住落嚟 果日,5,19,512,4,0
1,昨個,5,20,0,4,0
1,尋日,5,20,0,4,0
1,前 一 日,5,20,0,4,0
1,前 一 天,5,20,0,4,0
1,聽日,5,19,0,4,0
1,昨 個,5,20,0,4,0
1,明 個,5,19,0,4,0
1,星期天,3,8,0,4,0
1,星期日,3,8,0,4,0
1,周日,3,8,0,4,0
1,礼拜天,3,8,0,4,0
1,礼拜日,3,8,0,4,0
1,星期一,3,9,0,4,0
1,周一,3,9,0,4,0
1,礼拜一,3,9,0,4,0
1,週一,3,9,0,4,0
1,星期二,3,10,0,4,0
1,周二,3,10,0,4,0
1,礼拜二,3,10,0,4,0
1,週二,3,10,0,4,0
1,星期三,3,11,0,4,0
1,周三,3,11,0,4,0
1,礼拜三,3,11,0,4,0
1,週三,3,11,0,4,0
1,星期四,3,12,0,4,0
1,周四,3,12,0,4,0
1,礼拜四,3,12,0,4,0
1,週四,3,12,0,4,0
1,星期五,3,13,0,4,0
1,周五,3,13,0,4,0
1,礼拜五,3,13,0,4,0
1,週五,3,13,0,4,0
1,星期六,3,14,0,4,0
1,周六,3,14,0,4,0
1,礼拜六,3,14,0,4,0
1,週六,3,14,0,4,0
1,禮拜天,3,8,0,4,0
1,禮拜日,3,8,0,4,0
1,禮拜一,3,9,0,4,0
1,禮拜二,3,10,0,4,0
1,禮拜三,3,11,0,4,0
1,禮拜四,3,12,0,4,0
1,禮拜五,3,13,0,4,0
1,禮拜六,3,14,0,4,0
1,禮 拜天,3,8,0,4,0
1,禮拜 1,3,9,0,4,0
1,禮拜 2,3,10,0,4,0
1,禮拜 3,3,11,0,4,0
1,小 週末,3,11,0,4,0
1,禮拜 4,3,12,0,4,0
1,禮拜 5,3,13,0,4,0
1,禮拜 6,3,14,0,4,0
2,这个,1,3,0,4,0
2,这,1,3,0,4,0
2,这一,1,3,0,4,0
2,这 一,1,3,0,4,0
2,这一个,1,3,0,4,0
2,这 一个,1,3,0,4,0
2,本,1,3,0,4,0
2,下一个,1,2,0,4,0
2,下 一个,1,2,0,4,0
2,下 1,1,2,0,4,0
2,下一,1,2,0,4,0
2,下 一,1,2,0,4,0
2,下个,1,2,0,4,0
2,下 个,1,2,0,4,0
2,明,1,2,0,4,0
2,来,1,2,0,4,0
2,第二,1,2,512,4,0
2,次,1,2,512,4,0
2,接下来,1,2,512,4,0
2,上一个,1,1,0,4,0
2,上 一个,1,1,0,4,0
2,上个,1,1,0,4,0
2,上 个,1,1,0,4,0
2,上,1,1,0,4,0
2,昨,1,1,0,4,0
2,去,1,1,4,4,0
2,上一,1,1,0,4,0
2,上 一,1,1,0,4,0
2,下下,1,75,1024,4,0
2,下 下,1,75,1024,4,0
2,下下个,1,75,1024,4,0
2,下 下 个,1,75,1024,4,0
2,去年,13,61,0,4,0
2,呢个,1,3,0,4,0
2,呢一,1,3,0,4,0
2,呢一个,1,3,0,4,0
2,呢 一个,1,3,0,4,0
2,今,1,3,0,4,0
2,今 个,1,3,0,4,0
2,之后 个,1,2,0,4,0
2,之后嘅,1,2,0,4,0
2,之后个,1,2,0,4,0
2,听,1,2,0,4,0
2,嚟,1,2,0,4,0
2,跟住,1,2,512,4,0
2,接落嚟,1,2,512,4,0
2,跟住落嚟,1,2,512,4,0
2,跟住 落嚟,1,2,512,4,0
2,接 落嚟,1,2,512,4,0
2,前个,1,1,0,4,0
2,之前嘅,1,1,0,4,0
2,之前个,1,1,0,4,0
2,之前 嘅,1,1,0,4,0
2,之前 个,1,1,0,4,0
2,琴,1,1,0,4,0
2,寻,1,1,0,4,0
2,這個,1,3,0,4,0
2,呢個,1,3,0,4,0
2,這,1,3,0,4,0
2,呢,1,3,0,4,0
2,呢 一,1,3,0,4,0
2,這 一,1,3,0,4,0
2,這 一個,1,3,0,4,0
2,呢 一個,1,3,0,4,0
2,下 一個,1,2,0,4,0
2,下 個,1,2,0,4,0
2,來,1,2,0,4,0
2,黎,1,2,0,4,0
2,上 一個,1,1,0,4,0
2,上 個,1,1,0,4,0
2,尋,1,1,0,4,0
2,下 下 個,1,75,1024,4,0
2,這 個,1,3,0,4,0
2,這 一 個,1,3,0,4,0
2,下 一 個,1,2,0,4,0
2,後,1,2,0,4,0
2,上 一 個,1,1,0,4,0
2,前 一,1,1,0,4,0
2,下 兩 個,1,75,1024,4,0
2,明早,5,87,0,4,0
2,明晚,5,88,0,4,0
2,星期天,3,8,0,4,0
2,星期日,3,8,0,4,0
2,周日,3,8,0,4,0
2,礼拜天,3,8,0,4,0
2,礼拜日,3,8,0,4,0
2,星期一,3,9,0,4,0
2,周一,3,9,0,4,0
2,礼拜一,3,9,0,4,0
2,週一,3,9,0,4,0
2,星期二,3,10,0,4,0
2,周二,3,10,0,4,0
2,礼拜二,3,10,0,4,0
2,週二,3,10,0,4,0
2,星期三,3,11,0,4,0
2,周三,3,11,0,4,0
2,礼拜三,3,11,0,4,0
2,週三,3,11,0,4,0
2,星期四,3,12,0,4,0
2,周四,3,12,0,4,0
2,礼拜四,3,12,0,4,0
2,週四,3,12,0,4,0
2,星期五,3,13,0,4,0
2,周五,3,13,0,4,0
2,礼拜五,3,13,0,4,0
2,週五,3,13,0,4,0
2,星期六,3,14,0,4,0
2,周六,3,14,0,4,0
2,礼拜六,3,14,0,4,0
2,週六,3,14,0,4,0
2,禮拜天,3,8,0,4,0
2,禮拜日,3,8,0,4,0
2,禮拜一,3,9,0,4,0
2,禮拜二,3,10,0,4,0
2,禮拜三,3,11,0,4,0
2,禮拜四,3,12,0,4,0
2,禮拜五,3,13,0,4,0
2,禮拜六,3,14,0,4,0
2,禮 拜天,3,8,0,4,0
2,禮拜 1,3,9,0,4,0
2,禮拜 2,3,10,0,4,0
2,禮拜 3,3,11,0,4,0
2,禮拜 4,3,12,0,4,0
2,禮拜 5,3,13,0,4,0
2,禮拜 6,3,14,0,4,0
2,一月,8,25,0,4,0
2,1月,8,25,0,4,0
2,1 月,8,25,1,4,0
2,二月,8,26,0,4,0
2,2月,8,26,0,4,0
2,2 月,8,26,2,4,0
2,三月,8,27,0,4,0
2,3月,8,27,0,4,0
2,3 月,8,27,3,4,0
2,四月,8,28,0,4,0
2,4月,8,28,0,4,0
2,4 月,8,28,4,4,0
2,五月,8,29,0,4,0
2,5月,8,29,0,4,0
2,5 月,8,29,5,4,0
2,六月,8,30,0,4,0
2,6月,8,30,0,4,0
2,6 月,8,30,6,4,0
2,七月,8,31,0,4,0
2,7月,8,31,0,4,0
2,7 月,8,31,7,4,0
2,八月,8,32,0,4,0
2,8月,8,32,0,4,0
2,8 月,8,32,8,4,0
2,九月,8,33,0,4,0
2,9月,8,33,0,4,0
2,9 月,8,33,9,4,0
2,十月,8,34,0,4,0
2,10月,8,34,0,4,0
2,10 月,8,34,10,4,0
2,十一月,8,35,0,4,0
2,11月,8,35,0,4,0
2,11 月,8,35,11,4,0
2,十二月,8,36,0,4,0
2,12月,8,36,0,4,0
2,12 月,8,36,12,4,0
2,腊月,8,36,0,4,0
2,正月,8,25,0,4,0
2,元月,8,25,0,4,0
2,臘月,8,36,0,4,0
2,一月份,8,25,0,4,0
2,1 月份,8,25,0,4,0
2,二月份,8,26,0,4,0
2,2 月份,8,26,0,4,0
2,三月份,8,27,0,4,0
2,3 月份,8,27,0,4,0
2,四月份,8,28,0,4,0
2,4 月份,8,28,0,4,0
2,五月份,8,29,0,4,0
2,5 月份,8,29,0,4,0
2,六月份,8,30,0,4,0
2,6 月份,8,30,0,4,0
2,七月份,8,31,0,4,0
2,7 月份,8,31,0,4,0
2,八月份,8,32,0,4,0
2,8 月份,8,32,0,4,0
2,九月份,8,33,0,4,0
2,9 月份,8,33,0,4,0
2,十月份,8,34,0,4,0
2,10 月份,8,34,0,4,0
2,十一 月份,8,35,0,4,0
2,11 月份,8,35,0,4,0
2,十二 月份,8,36,0,4,0
2,12 月份,8,36,0,4,0
2,十一月份,8,35,0,4,0
2,十二月份,8,36,0,4,0
2,星期,2,4,0,4,0
2,周,2,4,0,4,0
2,礼拜,2,4,0,4,0
2,个 周,2,4,64,4,0
2,个 星期,2,4,64,4,0
2,个 礼拜,2,4,64,4,0
2,月,2,6,0,4,0
2,月份,2,6,0,4,0
2,本月,2,6,0,4,0
2,这月,2,6,0,4,0
2,个 月,2,6,64,4,0
2,年,2,7,0,4,0
2,今年,2,7,0,4,0
2,个 年,2,7,64,4,0
2,禮拜,2,4,0,4,0
2,個 周,2,4,64,4,0
2,個 星期,2,4,64,4,0
2,個 禮拜,2,4,64,4,0
2,個月,2,6,64,4,0
2,個 年,2,7,64,4,0
2,個 月,2,6,64,4,0
2,周末,2,5,0,4,0
2,星期末,2,5,0,4,0
2,星期六日,2,5,0,4,0
2,礼拜六日,2,5,0,4,0
2,双休日,2,5,0,4,0
2,週末,2,5,0,4,0
2,周休 二 日,2,5,0,4,0
2,假日,2,5,0,4,0
2,天,2,66,0,4,0
2,日,2,66,0,4,0
2,号,2,66,0,4,0
2,个 日,2,66,64,4,0
2,个 天,2,66,64,4,0
2,一天,2,66,64,4,0
2,一 日,2,66,64,4,0
2,一日,2,66,64,4,0
2,號,2,66,0,4,0
2,個 日,2,66,64,4,0
2,個 天,2,66,64,4,0
2,早上,4,15,0,4,0
2,上午,4,15,0,4,0
2,凌晨,4,15,0,4,0
2,今早,4,15,0,4,0
2,下午,4,16,0,4,0
2,傍晚,4,17,0,4,0
2,夜里,4,18,0,4,0
2,夜,4,18,0,4,0
2,晚,4,18,0,4,0
2,晚上,4,18,0,4,0
2,夜晚,4,18,0,4,0
2,上昼,4,15,0,4,0
2,上 昼,4,15,0,4,0
2,今朝早,4,15,0,4,0
2,今 朝早,4,15,0,4,0
2,晏昼,4,16,0,4,0
2,晏 昼,4,16,0,4,0
2,朝早,4,15,0,4,0
2,今朝,4,15,0,4,0
2,上 晝,4,15,0,4,0
2,晏晝,4,16,0,4,0
2,挨晚,4,17,0,4,0
2,晚黑,4,18,0,4,0
2,清晨,4,15,0,4,0
2,今 早,4,15,0,4,0
2,午後,4,16,0,4,0
2,黃昏,4,17,0,4,0
2,夜 裡,4,18,0,4,0
2,夜 晚,4,18,0,4,0
2,整天,4,72,0,4,0
2,一整天,4,72,0,4,0
2,一 整天,4,72,0,4,0
2,全天,4,72,0,4,0
2,全 天,4,72,0,4,0
2,全日,4,72,0,4,0
2,一整日,4,72,0,4,0
2,整日,4,72,0,4,0
2,成日,4,72,0,4,0
2,一 整 日,4,72,0,4,0
2,一 天,4,72,0,4,0
2,昨天,5,20,0,4,0
2,昨日,5,20,0,4,0
2,昨个,5,20,0,4,0
2,前一天,5,20,512,4,0
2,前 一天,5,20,512,4,0
2,明天,5,19,0,4,0
2,明日,5,19,0,4,0
2,明个,5,19,0,4,0
2,2. 日,5,19,512,4,0
2,第二日,5,19,512,4,0
2,晚一天,5,19,512,4,0
2,晚 一天,5,19,512,4,0
2,下一天,5,19,512,4,0
2,下 一天,5,19,512,4,0
2,接下来一天,5,19,512,4,0
2,接下来 一天,5,19,512,4,0
2,琴日,5,20,0,4,0
2,琴日 个,5,20,0,4,0
2,寻日 个,5,20,0,4,0
2,寻日,5,20,0,4,0
2,前一日,5,20,512,4,0
2,前 一日,5,20,512,4,0
2,听日,5,19,0,4,0
2,第日,5,20,512,4,0
2,迟一日,5,19,512,4,0
2,迟 一日,5,19,512,4,0
2,下一日,5,19,512,4,0
2,下 一日,5,19,512,4,0
2,接落嚟果日,5,19,512,4,0
2,接落嚟 果日,5,19,512,4,0
2,跟住落嚟果日,5,19,512,4,0
2,跟住落嚟 果日,5,19,512,4,0
2,昨個,5,20,0,4,0
2,尋日,5,20,0,4,0
2,前 一 日,5,20,0,4,0
2,前 一 天,5,20,0,4,0
2,聽日,5,19,0,4,0
2,昨 個,5,20,0,4,0
2,明 個,5,19,0,4,0
2,后天,5,57,0,4,0
2,大后天,5,78,0,4,0
2,前天,5,58,0,4,0
2,大 后天,5,78,0,4,0
2,后日,5,57,0,4,0
2,大后日,5,78,0,4,0
2,大 后日,5,78,0,4,0
2,後日,5,57,0,4,0
2,大後日,5,78,0,4,0
2,前日,5,58,0,4,0
2,後天,5,57,0,4,0
2,大 後天,5,78,0,4,0
2,後 兩 天,5,78,0,4,0
2,前 兩 天,5,58,0,4,0
2,今天,6,22,0,4,0
2,今日,6,22,0,4,0
2,今个,6,22,0,4,0
2,现在,6,23,0,4,0
2,此刻,6,23,0,4,0
2,此时,6,23,0,4,0
2,目前,6,23,0,4,0
2,当前,6,23,0,4,0
2,不久,6,46,0,4,0
2,很快,6,46,0,4,0
2,马上,6,46,0,4,0
2,快,6,46,0,4,0
2,一会儿,6,46,0,4,0
2,立刻,6,46,0,4,0
2,近期,6,47,0,4,0
2,最近,6,47,0,4,0
2,近日,6,47,0,4,0
2,近来,6,47,0,4,0
2,宜家,6,23,0,4,0
2,冇 耐,6,46,0,4,0
2,冇耐,6,46,0,4,0
2,好快,6,46,0,4,0
2,一阵,6,46,0,4,0
2,今物,6,22,0,4,0
2,現在,6,23,0,4,0
2,宜 家,6,23,0,4,0
2,此時,6,23,0,4,0
2,日前,6,23,0,4,0
2,唔 耐,6,46,0,4,0
2,好 快,6,46,0,4,0
2,一陣,6,46,0,4,0
2,立即,6,46,0,4,0
2,即刻,6,46,0,4,0
2,近排,6,47,0,4,0
2,近來,6,47,0,4,0
2,今 個,6,22,0,4,0
2,此 時,6,23,0,4,0
2,這 時,6,23,0,4,0
2,當前,6,23,0,4,0
2,馬 上,6,46,0,4,0
2,趕緊,6,46,0,4,0
2,一會兒,6,46,0,4,0
2,一下 子,6,46,0,4,0
2,等 一下,6,46,0,4,0
2,中午,9,44,0,4,0
2,中午 12,9,44,0,4,0
2,中午12,9,44,0,4,0
2,正午,9,44,0,4,0
2,半夜,9,45,0,4,0
2,午夜,9,45,0,4,0
2,子夜,9,45,0,4,0
2,黄金时间,10,42,0,4,0
2,黄金时段,10,42,0,4,0
2,黄金档,10,42,0,4,0
2,黄金 档,10,42,0,4,0
2,黄金档期,10,42,0,4,0
2,黄金 档期,10,42,0,4,0
2,末,10,43,0,4,0
2,深,10,43,0,4,0
2,黃金 時間,10,42,0,4,0
2,黄金 時段,10,42,0,4,0
2,黄 金期,10,42,0,4,0
2,黄金 檔期,10,42,0,4,0
2,黃金 時段,10,42,0,4,0
2,黃金檔,10,42,0,4,0
2,黃金 檔期,10,42,0,4,0
2,在,7,68,4,4,0
2,从,7,68,0,4,0
2,后,7,68,512,4,0
2,之后,7,68,512,4,0
2,以后,7,68,512,4,0
2,过后,7,68,0,4,0
2,将来,7,73,0,4,0
2,今后,7,73,0,4,0
2,之前,7,74,512,4,0
2,前,7,74,512,4,0
2,早,7,74,512,4,0
2,提前,7,74,512,4,0
2,提早,7,74,512,4,0
2,不到,7,69,0,4,0
2,以前,7,69,0,4,0
2,再之后,7,68,0,4,0
2,第时,7,73,0,4,0
2,从今以后,7,73,0,4,0
2,唔到,7,69,0,4,0
2,喺,7,68,4,4,0
2,從,7,68,0,4,0
2,之後,7,68,0,4,0
2,以後,7,68,0,4,0
2,過後,7,68,0,4,0
2,將來,7,73,0,4,0
2,今後,7,73,0,4,0
2,唔 到,7,69,0,4,0
2,過 後,7,68,0,4,0
2,從 今 以後,7,73,0,4,0
2,不 到,7,69,0,4,0
2,沒 到,7,69,0,4,0
2,最后,16,80,0,4,0
2,最后 一个,16,80,0,4,0
1,贝克岛 时间,15,70,-1200,4,0
1,格林尼治时间 减去 12,15,70,-1200,4,0
1,西十二区 时间,15,70,-1200,4,0
1,格林尼治时间 减去 11,15,70,-1100,4,0
1,西十一区 时间,15,70,-1100,4,0
1,萨摩亚 标准时间,15,70,-1100,4,0
1,萨摩亚 时间,15,70,-1100,4,0
1,库克岛 时间,15,70,-1000,4,0
1,格林尼治时间 减去 10,15,70,-1000,4,0
1,西十区 时间,15,70,-1000,4,0
1,夏威夷 标准时间,15,70,-1000,4,0
1,夏威夷 时间,15,70,-1000,4,0
1,夏威夷 - 阿留申 时区,15,70,-1000,4,0
1,夏威夷 - 阿留申 标准 时间,15,70,-1000,4,0
1,塔希提 时间,15,70,-1000,4,0
1,马克萨斯 群岛 时间,15,70,-930,4,0
1,阿拉斯加 标准 时间,15,70,-900,4,0
1,格林尼治时间 减去 9,15,70,-900,4,0
1,西九区 时间,15,70,-900,4,0
1,阿拉斯加 时间,15,70,-900,4,0
1,太平洋 标准 时间,15,70,-800,4,0
1,太平洋 标准时,15,70,-800,4,0
1,格林尼治时间 减去 8,15,70,-800,4,0
1,西八区 时间,15,70,-800,4,0
1,太平洋 时间,15,70,-800,4,0
1,美国 西部 标准时间,15,70,-800,4,0
1,格林尼治时间 减去 7,15,70,-700,4,0
1,西七区 时间,15,70,-700,4,0
1,山地 标准 时间,15,70,-700,4,0
1,落基 山 地区 标准时间,15,70,-700,4,0
1,中部 标准时间,15,70,-600,4,0
1,格林尼治时间 减去 6,15,70,-600,4,0
1,西六区 时间,15,70,-600,4,0
1,中部 时间,15,70,-600,4,0
1,中央 标准时间,15,70,-600,4,0
1,东部 标准时间,15,70,-600,4,0
1,美国 东部 标准时间,15,70,-600,4,0
1,加拉帕戈斯 群岛 时间,15,70,-600,4,0
1,哥伦比亚 时间,15,70,-500,4,0
1,古巴 标准 时间,15,70,-500,4,0
1,古巴 时间,15,70,-500,4,0
1,格林尼治时间 减去 5,15,70,-500,4,0
1,西五区 时间,15,70,-500,4,0
1,东部 标准时间,15,70,-500,4,0
1,美国 东部 标准时间,15,70,-500,4,0
1,厄瓜多尔 时间,15,70,-500,4,0
1,秘鲁 时间,15,70,-500,4,0
1,委内瑞拉 的 标准 时间,15,70,-430,4,0
1,委内瑞拉 时间,15,70,-430,4,0
1,格林尼治时间 减去 4,15,70,-400,4,0
1,西四区 时间,15,70,-400,4,0
1,亚马逊 时间,15,70,-400,4,0
1,大西洋 标准 时间,15,70,-400,4,0
1,大西洋 时间,15,70,-400,4,0
1,玻利维亚 时间,15,70,-400,4,0
1,智利 标准 时间,15,70,-400,4,0
1,智利 时间,15,70,-400,4,0
1,东加勒比 时间,15,70,-400,4,0
1,福克兰群岛 时间,15,70,-400,4,0
1,圭亚那 时间,15,70,-400,4,0
1,巴拉圭 时间,15,70,-400,4,0
1,纽芬兰 标准 时间,15,70,-330,4,0
1,纽芬兰 时间,15,70,-330,4,0
1,格林尼治时间 减去 3,15,70,-300,4,0
1,西三区 时间,15,70,-300,4,0
1,阿根廷 时间,15,70,-300,4,0
1,巴西利亚 时间,15,70,-300,4,0
1,法 属 圭亚那 时间,15,70,-300,4,0
1,苏里南 时间,15,70,-300,4,0
1,乌拉圭 标准 时间,15,70,-300,4,0
1,乌拉圭 时间,15,70,-300,4,0
